utterance_id,pair_id,split,tier,frame_pattern_id,domain,intent,vi,en,variant_type,canonical_id,risk_level,semantic_slots,synthetic,field_observed,quality_score,review_status,use_for_training
OV2_000661,P000661,test,core,CORE_A_piping_plumbing_13,piping_plumbing,REQUEST_INSPECTION,Kiểm tra ống thép mạ kẽm trước khi tiếp tục.,Check the galvanized steel pipe before continuing.,core_standard,C0166,medium,"{""concept"": ""C0166""}",True,False,0.95,needs_domain_expert_review,False
OV2_000662,P000662,train,core,CORE_B_piping_plumbing_13,piping_plumbing,ASK_STATUS,Ống thép mạ kẽm đã được kiểm tra chưa?,Has the galvanized steel pipe been checked?,core_standard,C0166,medium,"{""concept"": ""C0166""}",True,False,0.95,needs_domain_expert_review,True
OV2_000663,P000663,train,core,CORE_C_piping_plumbing_13,piping_plumbing,REPORT_PROBLEM,Có vấn đề với ống thép mạ kẽm.,There is a problem with the galvanized steel pipe.,core_standard,C0166,medium,"{""concept"": ""C0166""}",True,False,0.95,needs_domain_expert_review,True
OV2_000664,P000664,train,core,CORE_D_piping_plumbing_13,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại ống thép mạ kẽm sau khi xử lý.,Recheck the galvanized steel pipe after corrective action.,core_standard,C0166,medium,"{""concept"": ""C0166""}",True,False,0.95,needs_domain_expert_review,True
OV2_000665,P000665,train,core,CORE_A_piping_plumbing_14,piping_plumbing,REQUEST_INSPECTION,Kiểm tra van bi trước khi tiếp tục.,Check the ball valve before continuing.,core_standard,C0167,medium,"{""concept"": ""C0167""}",True,False,0.95,needs_domain_expert_review,True
OV2_000666,P000666,train,core,CORE_B_piping_plumbing_14,piping_plumbing,ASK_STATUS,Van bi đã được kiểm tra chưa?,Has the ball valve been checked?,core_standard,C0167,medium,"{""concept"": ""C0167""}",True,False,0.95,needs_domain_expert_review,True
OV2_000667,P000667,dev,core,CORE_C_piping_plumbing_14,piping_plumbing,REPORT_PROBLEM,Có vấn đề với van bi.,There is a problem with the ball valve.,core_standard,C0167,medium,"{""concept"": ""C0167""}",True,False,0.95,needs_domain_expert_review,False
OV2_000668,P000668,train,core,CORE_D_piping_plumbing_14,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại van bi sau khi xử lý.,Recheck the ball valve after corrective action.,core_standard,C0167,medium,"{""concept"": ""C0167""}",True,False,0.95,needs_domain_expert_review,True
OV2_000669,P000669,test,core,CORE_A_piping_plumbing_15,piping_plumbing,REQUEST_INSPECTION,Kiểm tra van cổng trước khi tiếp tục.,Check the gate valve before continuing.,core_standard,C0168,medium,"{""concept"": ""C0168""}",True,False,0.95,needs_domain_expert_review,False
OV2_000670,P000670,train,core,CORE_B_piping_plumbing_15,piping_plumbing,ASK_STATUS,Van cổng đã được kiểm tra chưa?,Has the gate valve been checked?,core_standard,C0168,medium,"{""concept"": ""C0168""}",True,False,0.95,needs_domain_expert_review,True
OV2_000671,P000671,train,core,CORE_C_piping_plumbing_15,piping_plumbing,REPORT_PROBLEM,Có vấn đề với van cổng.,There is a problem with the gate valve.,core_standard,C0168,medium,"{""concept"": ""C0168""}",True,False,0.95,needs_domain_expert_review,True
OV2_000672,P000672,train,core,CORE_D_piping_plumbing_15,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại van cổng sau khi xử lý.,Recheck the gate valve after corrective action.,core_standard,C0168,medium,"{""concept"": ""C0168""}",True,False,0.95,needs_domain_expert_review,True
OV2_000673,P000673,train,core,CORE_A_piping_plumbing_16,piping_plumbing,REQUEST_INSPECTION,Kiểm tra van một chiều trước khi tiếp tục.,Check the check valve before continuing.,core_standard,C0169,high,"{""concept"": ""C0169""}",True,False,0.95,needs_domain_expert_review,True
OV2_000674,P000674,train,core,CORE_B_piping_plumbing_16,piping_plumbing,ASK_STATUS,Van một chiều đã được kiểm tra chưa?,Has the check valve been checked?,core_standard,C0169,high,"{""concept"": ""C0169""}",True,False,0.95,needs_domain_expert_review,True
OV2_000675,P000675,test,core,CORE_C_piping_plumbing_16,piping_plumbing,REPORT_PROBLEM,Có vấn đề với van một chiều.,There is a problem with the check valve.,core_standard,C0169,high,"{""concept"": ""C0169""}",True,False,0.95,needs_domain_expert_review,False
OV2_000676,P000676,train,core,CORE_D_piping_plumbing_16,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại van một chiều sau khi xử lý.,Recheck the check valve after corrective action.,core_standard,C0169,high,"{""concept"": ""C0169""}",True,False,0.95,needs_domain_expert_review,True
OV2_000677,P000677,dev,core,CORE_A_piping_plumbing_00,piping_plumbing,REQUEST_INSPECTION,Kiểm tra cút 90 độ trước khi tiếp tục.,Check the 90-degree elbow before continuing.,core_standard,C0170,medium,"{""concept"": ""C0170""}",True,False,0.95,needs_domain_expert_review,False
OV2_000678,P000678,train,core,CORE_B_piping_plumbing_00,piping_plumbing,ASK_STATUS,Cút 90 độ đã được kiểm tra chưa?,Has the 90-degree elbow been checked?,core_standard,C0170,medium,"{""concept"": ""C0170""}",True,False,0.95,needs_domain_expert_review,True
OV2_000679,P000679,train,core,CORE_C_piping_plumbing_00,piping_plumbing,REPORT_PROBLEM,Có vấn đề với cút 90 độ.,There is a problem with the 90-degree elbow.,core_standard,C0170,medium,"{""concept"": ""C0170""}",True,False,0.95,needs_domain_expert_review,True
OV2_000680,P000680,train,core,CORE_D_piping_plumbing_00,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại cút 90 độ sau khi xử lý.,Recheck the 90-degree elbow after corrective action.,core_standard,C0170,medium,"{""concept"": ""C0170""}",True,False,0.95,needs_domain_expert_review,True
OV2_000681,P000681,train,core,CORE_A_piping_plumbing_01,piping_plumbing,REQUEST_INSPECTION,Kiểm tra tê ống trước khi tiếp tục.,Check the pipe tee before continuing.,core_standard,C0171,medium,"{""concept"": ""C0171""}",True,False,0.95,needs_domain_expert_review,True
OV2_000682,P000682,dev,core,CORE_B_piping_plumbing_01,piping_plumbing,ASK_STATUS,Tê ống đã được kiểm tra chưa?,Has the pipe tee been checked?,core_standard,C0171,medium,"{""concept"": ""C0171""}",True,False,0.95,needs_domain_expert_review,False
OV2_000683,P000683,train,core,CORE_C_piping_plumbing_01,piping_plumbing,REPORT_PROBLEM,Có vấn đề với tê ống.,There is a problem with the pipe tee.,core_standard,C0171,medium,"{""concept"": ""C0171""}",True,False,0.95,needs_domain_expert_review,True
OV2_000684,P000684,train,core,CORE_D_piping_plumbing_01,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại tê ống sau khi xử lý.,Recheck the pipe tee after corrective action.,core_standard,C0171,medium,"{""concept"": ""C0171""}",True,False,0.95,needs_domain_expert_review,True
OV2_000685,P000685,train,core,CORE_A_piping_plumbing_02,piping_plumbing,REQUEST_INSPECTION,Kiểm tra măng sông trước khi tiếp tục.,Check the coupling sleeve before continuing.,core_standard,C0172,medium,"{""concept"": ""C0172""}",True,False,0.95,needs_domain_expert_review,True
OV2_000686,P000686,train,core,CORE_B_piping_plumbing_02,piping_plumbing,ASK_STATUS,Măng sông đã được kiểm tra chưa?,Has the coupling sleeve been checked?,core_standard,C0172,medium,"{""concept"": ""C0172""}",True,False,0.95,needs_domain_expert_review,True
OV2_000687,P000687,train,core,CORE_C_piping_plumbing_02,piping_plumbing,REPORT_PROBLEM,Có vấn đề với măng sông.,There is a problem with the coupling sleeve.,core_standard,C0172,medium,"{""concept"": ""C0172""}",True,False,0.95,needs_domain_expert_review,True
OV2_000688,P000688,train,core,CORE_D_piping_plumbing_02,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại măng sông sau khi xử lý.,Recheck the coupling sleeve after corrective action.,core_standard,C0172,medium,"{""concept"": ""C0172""}",True,False,0.95,needs_domain_expert_review,True
OV2_000689,P000689,dev,core,CORE_A_piping_plumbing_03,piping_plumbing,REQUEST_INSPECTION,Kiểm tra đồng hồ áp suất trước khi tiếp tục.,Check the pressure gauge before continuing.,core_standard,C0173,high,"{""concept"": ""C0173""}",True,False,0.95,needs_domain_expert_review,False
OV2_000690,P000690,test,core,CORE_B_piping_plumbing_03,piping_plumbing,ASK_STATUS,Đồng hồ áp suất đã được kiểm tra chưa?,Has the pressure gauge been checked?,core_standard,C0173,high,"{""concept"": ""C0173""}",True,False,0.95,needs_domain_expert_review,False
OV2_000691,P000691,train,core,CORE_C_piping_plumbing_03,piping_plumbing,REPORT_PROBLEM,Có vấn đề với đồng hồ áp suất.,There is a problem with the pressure gauge.,core_standard,C0173,high,"{""concept"": ""C0173""}",True,False,0.95,needs_domain_expert_review,True
OV2_000692,P000692,dev,core,CORE_D_piping_plumbing_03,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại đồng hồ áp suất sau khi xử lý.,Recheck the pressure gauge after corrective action.,core_standard,C0173,high,"{""concept"": ""C0173""}",True,False,0.95,needs_domain_expert_review,False
OV2_000693,P000693,train,core,CORE_A_piping_plumbing_04,piping_plumbing,REQUEST_INSPECTION,Kiểm tra rò nước trước khi tiếp tục.,Check the water leak before continuing.,core_standard,C0174,high,"{""concept"": ""C0174""}",True,False,0.95,needs_domain_expert_review,True
OV2_000694,P000694,train,core,CORE_B_piping_plumbing_04,piping_plumbing,ASK_STATUS,Rò nước đã được kiểm tra chưa?,Has the water leak been checked?,core_standard,C0174,high,"{""concept"": ""C0174""}",True,False,0.95,needs_domain_expert_review,True
OV2_000695,P000695,test,core,CORE_C_piping_plumbing_04,piping_plumbing,REPORT_PROBLEM,Có vấn đề với rò nước.,There is a problem with the water leak.,core_standard,C0174,high,"{""concept"": ""C0174""}",True,False,0.95,needs_domain_expert_review,False
OV2_000696,P000696,train,core,CORE_D_piping_plumbing_04,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại rò nước sau khi xử lý.,Recheck the water leak after corrective action.,core_standard,C0174,high,"{""concept"": ""C0174""}",True,False,0.95,needs_domain_expert_review,True
OV2_000697,P000697,train,core,CORE_A_piping_plumbing_05,piping_plumbing,REQUEST_INSPECTION,Kiểm tra rò khí trước khi tiếp tục.,Check the gas leak before continuing.,core_standard,C0175,critical,"{""concept"": ""C0175""}",True,False,0.95,needs_domain_expert_review,True
OV2_000698,P000698,train,core,CORE_B_piping_plumbing_05,piping_plumbing,ASK_STATUS,Rò khí đã được kiểm tra chưa?,Has the gas leak been checked?,core_standard,C0175,critical,"{""concept"": ""C0175""}",True,False,0.95,needs_domain_expert_review,True
OV2_000699,P000699,test,core,CORE_C_piping_plumbing_05,piping_plumbing,REPORT_PROBLEM,Có vấn đề với rò khí.,There is a problem with the gas leak.,core_standard,C0175,critical,"{""concept"": ""C0175""}",True,False,0.95,needs_domain_expert_review,False
OV2_000700,P000700,train,core,CORE_D_piping_plumbing_05,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại rò khí sau khi xử lý.,Recheck the gas leak after corrective action.,core_standard,C0175,critical,"{""concept"": ""C0175""}",True,False,0.95,needs_domain_expert_review,True
OV2_000701,P000701,train,core,CORE_A_piping_plumbing_06,piping_plumbing,REQUEST_INSPECTION,Kiểm tra bơm tăng áp trước khi tiếp tục.,Check the booster pump before continuing.,core_standard,C0176,high,"{""concept"": ""C0176""}",True,False,0.95,needs_domain_expert_review,True
OV2_000702,P000702,train,core,CORE_B_piping_plumbing_06,piping_plumbing,ASK_STATUS,Bơm tăng áp đã được kiểm tra chưa?,Has the booster pump been checked?,core_standard,C0176,high,"{""concept"": ""C0176""}",True,False,0.95,needs_domain_expert_review,True
OV2_000703,P000703,dev,core,CORE_C_piping_plumbing_06,piping_plumbing,REPORT_PROBLEM,Có vấn đề với bơm tăng áp.,There is a problem with the booster pump.,core_standard,C0176,high,"{""concept"": ""C0176""}",True,False,0.95,needs_domain_expert_review,False
OV2_000704,P000704,test,core,CORE_D_piping_plumbing_06,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại bơm tăng áp sau khi xử lý.,Recheck the booster pump after corrective action.,core_standard,C0176,high,"{""concept"": ""C0176""}",True,False,0.95,needs_domain_expert_review,False
OV2_000705,P000705,train,core,CORE_A_piping_plumbing_07,piping_plumbing,REQUEST_INSPECTION,Kiểm tra bơm chìm trước khi tiếp tục.,Check the submersible pump before continuing.,core_standard,C0177,medium,"{""concept"": ""C0177""}",True,False,0.95,needs_domain_expert_review,True
OV2_000706,P000706,train,core,CORE_B_piping_plumbing_07,piping_plumbing,ASK_STATUS,Bơm chìm đã được kiểm tra chưa?,Has the submersible pump been checked?,core_standard,C0177,medium,"{""concept"": ""C0177""}",True,False,0.95,needs_domain_expert_review,True
OV2_000707,P000707,train,core,CORE_C_piping_plumbing_07,piping_plumbing,REPORT_PROBLEM,Có vấn đề với bơm chìm.,There is a problem with the submersible pump.,core_standard,C0177,medium,"{""concept"": ""C0177""}",True,False,0.95,needs_domain_expert_review,True
OV2_000708,P000708,train,core,CORE_D_piping_plumbing_07,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại bơm chìm sau khi xử lý.,Recheck the submersible pump after corrective action.,core_standard,C0177,medium,"{""concept"": ""C0177""}",True,False,0.95,needs_domain_expert_review,True
OV2_000709,P000709,train,core,CORE_A_piping_plumbing_08,piping_plumbing,REQUEST_INSPECTION,Kiểm tra giá đỡ ống trước khi tiếp tục.,Check the pipe support before continuing.,core_standard,C0178,high,"{""concept"": ""C0178""}",True,False,0.95,needs_domain_expert_review,True
OV2_000710,P000710,train,core,CORE_B_piping_plumbing_08,piping_plumbing,ASK_STATUS,Giá đỡ ống đã được kiểm tra chưa?,Has the pipe support been checked?,core_standard,C0178,high,"{""concept"": ""C0178""}",True,False,0.95,needs_domain_expert_review,True
OV2_000711,P000711,train,core,CORE_C_piping_plumbing_08,piping_plumbing,REPORT_PROBLEM,Có vấn đề với giá đỡ ống.,There is a problem with the pipe support.,core_standard,C0178,high,"{""concept"": ""C0178""}",True,False,0.95,needs_domain_expert_review,True
OV2_000712,P000712,train,core,CORE_D_piping_plumbing_08,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại giá đỡ ống sau khi xử lý.,Recheck the pipe support after corrective action.,core_standard,C0178,high,"{""concept"": ""C0178""}",True,False,0.95,needs_domain_expert_review,True
OV2_000713,P000713,test,core,CORE_A_piping_plumbing_09,piping_plumbing,REQUEST_INSPECTION,Kiểm tra độ dốc ống trước khi tiếp tục.,Check the pipe slope before continuing.,core_standard,C0179,high,"{""concept"": ""C0179""}",True,False,0.95,needs_domain_expert_review,False
OV2_000714,P000714,train,core,CORE_B_piping_plumbing_09,piping_plumbing,ASK_STATUS,Độ dốc ống đã được kiểm tra chưa?,Has the pipe slope been checked?,core_standard,C0179,high,"{""concept"": ""C0179""}",True,False,0.95,needs_domain_expert_review,True
OV2_000715,P000715,train,core,CORE_C_piping_plumbing_09,piping_plumbing,REPORT_PROBLEM,Có vấn đề với độ dốc ống.,There is a problem with the pipe slope.,core_standard,C0179,high,"{""concept"": ""C0179""}",True,False,0.95,needs_domain_expert_review,True
OV2_000716,P000716,train,core,CORE_D_piping_plumbing_09,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại độ dốc ống sau khi xử lý.,Recheck the pipe slope after corrective action.,core_standard,C0179,high,"{""concept"": ""C0179""}",True,False,0.95,needs_domain_expert_review,True
OV2_000717,P000717,train,core,CORE_A_piping_plumbing_10,piping_plumbing,REQUEST_INSPECTION,Kiểm tra thử áp trước khi tiếp tục.,Check the pressure test before continuing.,core_standard,C0180,critical,"{""concept"": ""C0180""}",True,False,0.95,needs_domain_expert_review,True
OV2_000718,P000718,train,core,CORE_B_piping_plumbing_10,piping_plumbing,ASK_STATUS,Thử áp đã được kiểm tra chưa?,Has the pressure test been checked?,core_standard,C0180,critical,"{""concept"": ""C0180""}",True,False,0.95,needs_domain_expert_review,True
OV2_000719,P000719,train,core,CORE_C_piping_plumbing_10,piping_plumbing,REPORT_PROBLEM,Có vấn đề với thử áp.,There is a problem with the pressure test.,core_standard,C0180,critical,"{""concept"": ""C0180""}",True,False,0.95,needs_domain_expert_review,True
OV2_000720,P000720,train,core,CORE_D_piping_plumbing_10,piping_plumbing,REQUEST_INSPECTION,Kiểm tra lại thử áp sau khi xử lý.,Recheck the pressure test after corrective action.,core_standard,C0180,critical,"{""concept"": ""C0180""}",True,False,0.95,needs_domain_expert_review,True
OV2_000721,P000721,train,core,CORE_A_material_logistics_11,material_logistics,REQUEST_INSPECTION,Kiểm tra xi măng trước khi tiếp tục.,Check the cement before continuing.,core_standard,C0181,medium,"{""concept"": ""C0181""}",True,False,0.95,needs_domain_expert_review,True
OV2_000722,P000722,train,core,CORE_B_material_logistics_11,material_logistics,ASK_STATUS,Xi măng đã được kiểm tra chưa?,Has the cement been checked?,core_standard,C0181,medium,"{""concept"": ""C0181""}",True,False,0.95,needs_domain_expert_review,True
OV2_000723,P000723,train,core,CORE_C_material_logistics_11,material_logistics,REPORT_PROBLEM,Có vấn đề với xi măng.,There is a problem with the cement.,core_standard,C0181,medium,"{""concept"": ""C0181""}",True,False,0.95,needs_domain_expert_review,True
OV2_000724,P000724,train,core,CORE_D_material_logistics_11,material_logistics,REQUEST_INSPECTION,Kiểm tra lại xi măng sau khi xử lý.,Recheck the cement after corrective action.,core_standard,C0181,medium,"{""concept"": ""C0181""}",True,False,0.95,needs_domain_expert_review,True
OV2_000725,P000725,train,core,CORE_A_material_logistics_12,material_logistics,REQUEST_INSPECTION,Kiểm tra cát trước khi tiếp tục.,Check the sand before continuing.,core_standard,C0182,low,"{""concept"": ""C0182""}",True,False,0.95,needs_domain_expert_review,True
OV2_000726,P000726,train,core,CORE_B_material_logistics_12,material_logistics,ASK_STATUS,Cát đã được kiểm tra chưa?,Has the sand been checked?,core_standard,C0182,low,"{""concept"": ""C0182""}",True,False,0.95,needs_domain_expert_review,True
OV2_000727,P000727,train,core,CORE_C_material_logistics_12,material_logistics,REPORT_PROBLEM,Có vấn đề với cát.,There is a problem with the sand.,core_standard,C0182,low,"{""concept"": ""C0182""}",True,False,0.95,needs_domain_expert_review,True
OV2_000728,P000728,test,core,CORE_D_material_logistics_12,material_logistics,REQUEST_INSPECTION,Kiểm tra lại cát sau khi xử lý.,Recheck the sand after corrective action.,core_standard,C0182,low,"{""concept"": ""C0182""}",True,False,0.95,needs_domain_expert_review,False
OV2_000729,P000729,test,core,CORE_A_material_logistics_13,material_logistics,REQUEST_INSPECTION,Kiểm tra đá dăm trước khi tiếp tục.,Check the crushed stone before continuing.,core_standard,C0183,low,"{""concept"": ""C0183""}",True,False,0.95,needs_domain_expert_review,False
OV2_000730,P000730,train,core,CORE_B_material_logistics_13,material_logistics,ASK_STATUS,Đá dăm đã được kiểm tra chưa?,Has the crushed stone been checked?,core_standard,C0183,low,"{""concept"": ""C0183""}",True,False,0.95,needs_domain_expert_review,True
OV2_000731,P000731,train,core,CORE_C_material_logistics_13,material_logistics,REPORT_PROBLEM,Có vấn đề với đá dăm.,There is a problem with the crushed stone.,core_standard,C0183,low,"{""concept"": ""C0183""}",True,False,0.95,needs_domain_expert_review,True
OV2_000732,P000732,train,core,CORE_D_material_logistics_13,material_logistics,REQUEST_INSPECTION,Kiểm tra lại đá dăm sau khi xử lý.,Recheck the crushed stone after corrective action.,core_standard,C0183,low,"{""concept"": ""C0183""}",True,False,0.95,needs_domain_expert_review,True
OV2_000733,P000733,train,core,CORE_A_material_logistics_14,material_logistics,REQUEST_INSPECTION,Kiểm tra gạch trước khi tiếp tục.,Check the brick before continuing.,core_standard,C0184,low,"{""concept"": ""C0184""}",True,False,0.95,needs_domain_expert_review,True
OV2_000734,P000734,train,core,CORE_B_material_logistics_14,material_logistics,ASK_STATUS,Gạch đã được kiểm tra chưa?,Has the brick been checked?,core_standard,C0184,low,"{""concept"": ""C0184""}",True,False,0.95,needs_domain_expert_review,True
OV2_000735,P000735,train,core,CORE_C_material_logistics_14,material_logistics,REPORT_PROBLEM,Có vấn đề với gạch.,There is a problem with the brick.,core_standard,C0184,low,"{""concept"": ""C0184""}",True,False,0.95,needs_domain_expert_review,True
OV2_000736,P000736,train,core,CORE_D_material_logistics_14,material_logistics,REQUEST_INSPECTION,Kiểm tra lại gạch sau khi xử lý.,Recheck the brick after corrective action.,core_standard,C0184,low,"{""concept"": ""C0184""}",True,False,0.95,needs_domain_expert_review,True
OV2_000737,P000737,train,core,CORE_A_material_logistics_15,material_logistics,REQUEST_INSPECTION,Kiểm tra ván ép trước khi tiếp tục.,Check the plywood before continuing.,core_standard,C0185,medium,"{""concept"": ""C0185""}",True,False,0.95,needs_domain_expert_review,True
OV2_000738,P000738,train,core,CORE_B_material_logistics_15,material_logistics,ASK_STATUS,Ván ép đã được kiểm tra chưa?,Has the plywood been checked?,core_standard,C0185,medium,"{""concept"": ""C0185""}",True,False,0.95,needs_domain_expert_review,True
OV2_000739,P000739,train,core,CORE_C_material_logistics_15,material_logistics,REPORT_PROBLEM,Có vấn đề với ván ép.,There is a problem with the plywood.,core_standard,C0185,medium,"{""concept"": ""C0185""}",True,False,0.95,needs_domain_expert_review,True
OV2_000740,P000740,train,core,CORE_D_material_logistics_15,material_logistics,REQUEST_INSPECTION,Kiểm tra lại ván ép sau khi xử lý.,Recheck the plywood after corrective action.,core_standard,C0185,medium,"{""concept"": ""C0185""}",True,False,0.95,needs_domain_expert_review,True
OV2_000741,P000741,train,core,CORE_A_material_logistics_16,material_logistics,REQUEST_INSPECTION,Kiểm tra thép hình trước khi tiếp tục.,Check the structural steel before continuing.,core_standard,C0186,high,"{""concept"": ""C0186""}",True,False,0.95,needs_domain_expert_review,True
OV2_000742,P000742,train,core,CORE_B_material_logistics_16,material_logistics,ASK_STATUS,Thép hình đã được kiểm tra chưa?,Has the structural steel been checked?,core_standard,C0186,high,"{""concept"": ""C0186""}",True,False,0.95,needs_domain_expert_review,True
OV2_000743,P000743,train,core,CORE_C_material_logistics_16,material_logistics,REPORT_PROBLEM,Có vấn đề với thép hình.,There is a problem with the structural steel.,core_standard,C0186,high,"{""concept"": ""C0186""}",True,False,0.95,needs_domain_expert_review,True
OV2_000744,P000744,train,core,CORE_D_material_logistics_16,material_logistics,REQUEST_INSPECTION,Kiểm tra lại thép hình sau khi xử lý.,Recheck the structural steel after corrective action.,core_standard,C0186,high,"{""concept"": ""C0186""}",True,False,0.95,needs_domain_expert_review,True
OV2_000745,P000745,train,core,CORE_A_material_logistics_00,material_logistics,REQUEST_INSPECTION,Kiểm tra pallet trước khi tiếp tục.,Check the pallet before continuing.,core_standard,C0187,medium,"{""concept"": ""C0187""}",True,False,0.95,needs_domain_expert_review,True
OV2_000746,P000746,train,core,CORE_B_material_logistics_00,material_logistics,ASK_STATUS,Pallet đã được kiểm tra chưa?,Has the pallet been checked?,core_standard,C0187,medium,"{""concept"": ""C0187""}",True,False,0.95,needs_domain_expert_review,True
OV2_000747,P000747,train,core,CORE_C_material_logistics_00,material_logistics,REPORT_PROBLEM,Có vấn đề với pallet.,There is a problem with the pallet.,core_standard,C0187,medium,"{""concept"": ""C0187""}",True,False,0.95,needs_domain_expert_review,True
OV2_000748,P000748,train,core,CORE_D_material_logistics_00,material_logistics,REQUEST_INSPECTION,Kiểm tra lại pallet sau khi xử lý.,Recheck the pallet after corrective action.,core_standard,C0187,medium,"{""concept"": ""C0187""}",True,False,0.95,needs_domain_expert_review,True
OV2_000749,P000749,train,core,CORE_A_material_logistics_01,material_logistics,REQUEST_INSPECTION,Kiểm tra kho vật tư trước khi tiếp tục.,Check the material storage area before continuing.,core_standard,C0188,medium,"{""concept"": ""C0188""}",True,False,0.95,needs_domain_expert_review,True
OV2_000750,P000750,test,core,CORE_B_material_logistics_01,material_logistics,ASK_STATUS,Kho vật tư đã được kiểm tra chưa?,Has the material storage area been checked?,core_standard,C0188,medium,"{""concept"": ""C0188""}",True,False,0.95,needs_domain_expert_review,False
OV2_000751,P000751,dev,core,CORE_C_material_logistics_01,material_logistics,REPORT_PROBLEM,Có vấn đề với kho vật tư.,There is a problem with the material storage area.,core_standard,C0188,medium,"{""concept"": ""C0188""}",True,False,0.95,needs_domain_expert_review,False
OV2_000752,P000752,train,core,CORE_D_material_logistics_01,material_logistics,REQUEST_INSPECTION,Kiểm tra lại kho vật tư sau khi xử lý.,Recheck the material storage area after corrective action.,core_standard,C0188,medium,"{""concept"": ""C0188""}",True,False,0.95,needs_domain_expert_review,True
OV2_000753,P000753,train,core,CORE_A_material_logistics_02,material_logistics,REQUEST_INSPECTION,Kiểm tra bãi tập kết trước khi tiếp tục.,Check the laydown area before continuing.,core_standard,C0189,medium,"{""concept"": ""C0189""}",True,False,0.95,needs_domain_expert_review,True
OV2_000754,P000754,train,core,CORE_B_material_logistics_02,material_logistics,ASK_STATUS,Bãi tập kết đã được kiểm tra chưa?,Has the laydown area been checked?,core_standard,C0189,medium,"{""concept"": ""C0189""}",True,False,0.95,needs_domain_expert_review,True
OV2_000755,P000755,test,core,CORE_C_material_logistics_02,material_logistics,REPORT_PROBLEM,Có vấn đề với bãi tập kết.,There is a problem with the laydown area.,core_standard,C0189,medium,"{""concept"": ""C0189""}",True,False,0.95,needs_domain_expert_review,False
OV2_000756,P000756,train,core,CORE_D_material_logistics_02,material_logistics,REQUEST_INSPECTION,Kiểm tra lại bãi tập kết sau khi xử lý.,Recheck the laydown area after corrective action.,core_standard,C0189,medium,"{""concept"": ""C0189""}",True,False,0.95,needs_domain_expert_review,True
OV2_000757,P000757,train,core,CORE_A_material_logistics_03,material_logistics,REQUEST_INSPECTION,Kiểm tra lối đi bộ trước khi tiếp tục.,Check the pedestrian walkway before continuing.,core_standard,C0190,high,"{""concept"": ""C0190""}",True,False,0.95,needs_domain_expert_review,True
OV2_000758,P000758,train,core,CORE_B_material_logistics_03,material_logistics,ASK_STATUS,Lối đi bộ đã được kiểm tra chưa?,Has the pedestrian walkway been checked?,core_standard,C0190,high,"{""concept"": ""C0190""}",True,False,0.95,needs_domain_expert_review,True
OV2_000759,P000759,test,core,CORE_C_material_logistics_03,material_logistics,REPORT_PROBLEM,Có vấn đề với lối đi bộ.,There is a problem with the pedestrian walkway.,core_standard,C0190,high,"{""concept"": ""C0190""}",True,False,0.95,needs_domain_expert_review,False
OV2_000760,P000760,train,core,CORE_D_material_logistics_03,material_logistics,REQUEST_INSPECTION,Kiểm tra lại lối đi bộ sau khi xử lý.,Recheck the pedestrian walkway after corrective action.,core_standard,C0190,high,"{""concept"": ""C0190""}",True,False,0.95,needs_domain_expert_review,True
OV2_000761,P000761,train,core,CORE_A_material_logistics_04,material_logistics,REQUEST_INSPECTION,Kiểm tra lối xe chạy trước khi tiếp tục.,Check the vehicle route before continuing.,core_standard,C0191,high,"{""concept"": ""C0191""}",True,False,0.95,needs_domain_expert_review,True
OV2_000762,P000762,train,core,CORE_B_material_logistics_04,material_logistics,ASK_STATUS,Lối xe chạy đã được kiểm tra chưa?,Has the vehicle route been checked?,core_standard,C0191,high,"{""concept"": ""C0191""}",True,False,0.95,needs_domain_expert_review,True
OV2_000763,P000763,dev,core,CORE_C_material_logistics_04,material_logistics,REPORT_PROBLEM,Có vấn đề với lối xe chạy.,There is a problem with the vehicle route.,core_standard,C0191,high,"{""concept"": ""C0191""}",True,False,0.95,needs_domain_expert_review,False
OV2_000764,P000764,train,core,CORE_D_material_logistics_04,material_logistics,REQUEST_INSPECTION,Kiểm tra lại lối xe chạy sau khi xử lý.,Recheck the vehicle route after corrective action.,core_standard,C0191,high,"{""concept"": ""C0191""}",True,False,0.95,needs_domain_expert_review,True
OV2_000765,P000765,train,core,CORE_A_material_logistics_05,material_logistics,REQUEST_INSPECTION,Kiểm tra container kho trước khi tiếp tục.,Check the storage container before continuing.,core_standard,C0192,medium,"{""concept"": ""C0192""}",True,False,0.95,needs_domain_expert_review,True
